[1509886888.578695],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.579204],log level:0,thread name:temp ,temp:is alive
[1509886888.580507],log level:0,thread name:decision ,decision:is alive
[1509886888.581018],log level:0,thread name:log ,log:is alive
[1509886888.583856],log level:0,thread name:light sensor ,light sensor: Luminosity is 3.032591
[1509886888.585173],log level:0,thread name:light ,light:is alive
[1509886888.589299],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.589913],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.591356],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.592460],log level:0,thread name:temp ,temp:is alive
[1509886888.593130],log level:0,thread name:decision ,decision:is alive
[1509886888.593897],log level:0,thread name:log ,log:is alive
[1509886888.597716],log level:0,thread name:light sensor ,light sensor: Luminosity is 3.032591
[1509886888.598697],log level:0,thread name:light ,light:is alive
[1509886888.602423],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.603066],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.604108],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.604666],log level:0,thread name:temp ,temp:is alive
[1509886888.605529],log level:0,thread name:decision ,decision:is alive
[1509886888.606501],log level:0,thread name:log ,log:is alive
[1509886888.610067],log level:0,thread name:light sensor ,light sensor: Luminosity is 3.032591
[1509886888.611371],log level:0,thread name:light ,light:is alive
[1509886888.615468],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.616575],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.617627],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.617840],log level:0,thread name:temp ,temp:is alive
[1509886888.618677],log level:0,thread name:decision ,decision:is alive
[1509886888.619136],log level:0,thread name:log ,log:is alive
[1509886888.622123],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.623431],log level:0,thread name:light ,light:is alive
[1509886888.627299],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.627882],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.628918],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.629434],log level:0,thread name:temp ,temp:is alive
[1509886888.630567],log level:0,thread name:decision ,decision:is alive
[1509886888.630992],log level:0,thread name:log ,log:is alive
[1509886888.634959],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.636356],log level:0,thread name:light ,light:is alive
[1509886888.639949],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.640219],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.641580],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.642082],log level:0,thread name:temp ,temp:is alive
[1509886888.642910],log level:0,thread name:decision ,decision:is alive
[1509886888.643357],log level:0,thread name:log ,log:is alive
[1509886888.646766],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.647914],log level:0,thread name:light ,light:is alive
[1509886888.651224],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.651921],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.653038],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.653640],log level:0,thread name:temp ,temp:is alive
[1509886888.654739],log level:0,thread name:decision ,decision:is alive
[1509886888.655454],log level:0,thread name:log ,log:is alive
[1509886888.659749],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.660780],log level:0,thread name:light ,light:is alive
[1509886888.664404],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.664715],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.665966],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.666843],log level:0,thread name:temp ,temp:is alive
[1509886888.668033],log level:0,thread name:decision ,decision:is alive
[1509886888.668625],log level:0,thread name:log ,log:is alive
[1509886888.672325],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.673174],log level:0,thread name:light ,light:is alive
[1509886888.676924],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.677583],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.678660],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.678871],log level:0,thread name:temp ,temp:is alive
[1509886888.680173],log level:0,thread name:decision ,decision:is alive
[1509886888.680890],log level:0,thread name:log ,log:is alive
[1509886888.694333],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.695347],log level:0,thread name:light ,light:is alive
[1509886888.702179],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.703282],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.704584],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.705184],log level:0,thread name:temp ,temp:is alive
[1509886888.706033],log level:0,thread name:decision ,decision:is alive
[1509886888.706545],log level:0,thread name:log ,log:is alive
[1509886888.715353],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.715770],log level:0,thread name:light ,light:is alive
[1509886888.719185],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.720251],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.720930],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.721553],log level:0,thread name:temp ,temp:is alive
[1509886888.722826],log level:0,thread name:decision ,decision:is alive
[1509886888.723238],log level:0,thread name:log ,log:is alive
[1509886888.727561],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.729099],log level:0,thread name:light ,light:is alive
[1509886888.738270],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.739059],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.740033],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.740222],log level:0,thread name:temp ,temp:is alive
[1509886888.743316],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.743702],log level:0,thread name:decision ,decision:is alive
[1509886888.743897],log level:0,thread name:log ,log:is alive
[1509886888.745612],log level:0,thread name:light ,light:is alive
[1509886888.749272],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.750439],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.751878],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.752514],log level:0,thread name:temp ,temp:is alive
[1509886888.756845],log level:0,thread name:decision ,decision:is alive
[1509886888.757351],log level:0,thread name:log ,log:is alive
[1509886888.760568],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.761877],log level:0,thread name:light ,light:is alive
[1509886888.766156],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.766493],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.769568],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.770583],log level:0,thread name:temp ,temp:is alive
[1509886888.771033],log level:0,thread name:decision ,decision:is alive
[1509886888.771177],log level:0,thread name:log ,log:is alive
[1509886888.774847],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.779734],log level:0,thread name:light ,light:is alive
[1509886888.783588],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.784995],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.785953],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.786887],log level:0,thread name:temp ,temp:is alive
[1509886888.791650],log level:0,thread name:decision ,decision:is alive
[1509886888.792685],log level:0,thread name:log ,log:is alive
[1509886888.796984],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.798081],log level:0,thread name:light ,light:is alive
[1509886888.801933],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.805356],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.806228],log level:0,thread name:temp ,temp:is alive
[1509886888.807033],log level:0,thread name:decision ,decision:is alive
[1509886888.807859],log level:0,thread name:log ,log:is alive
[1509886888.802297],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.813940],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.815169],log level:0,thread name:light ,light:is alive
[1509886888.820151],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.820987],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.824992],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.825240],log level:0,thread name:temp ,temp:is alive
[1509886888.826100],log level:0,thread name:decision ,decision:is alive
[1509886888.826597],log level:0,thread name:log ,log:is alive
[1509886888.832094],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.835431],log level:0,thread name:light ,light:is alive
[1509886888.840173],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.840756],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.841923],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.843791],log level:0,thread name:temp ,temp:is alive
[1509886888.845397],log level:0,thread name:decision ,decision:is alive
[1509886888.845604],log level:0,thread name:log ,log:is alive
[1509886888.849947],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.854076],log level:0,thread name:light ,light:is alive
[1509886888.858525],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.859776],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.861165],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.861733],log level:0,thread name:temp ,temp:is alive
[1509886888.862121],log level:0,thread name:decision ,decision:is alive
[1509886888.862926],log level:0,thread name:log ,log:is alive
[1509886888.868053],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.869134],log level:0,thread name:light ,light:is alive
[1509886888.874732],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.875713],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.877100],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.880206],log level:0,thread name:temp ,temp:is alive
[1509886888.880510],log level:0,thread name:decision ,decision:is alive
[1509886888.880664],log level:0,thread name:log ,log:is alive
[1509886888.885075],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.886530],log level:0,thread name:light ,light:is alive
[1509886888.890125],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.891248],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.893267],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.894306],log level:0,thread name:temp ,temp:is alive
[1509886888.895178],log level:0,thread name:decision ,decision:is alive
[1509886888.895852],log level:0,thread name:log ,log:is alive
[1509886888.899195],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.900625],log level:0,thread name:light ,light:is alive
[1509886888.904946],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.905242],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.906787],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.907298],log level:0,thread name:temp ,temp:is alive
[1509886888.908534],log level:0,thread name:decision ,decision:is alive
[1509886888.908946],log level:0,thread name:log ,log:is alive
[1509886888.913131],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.914549],log level:0,thread name:light ,light:is alive
[1509886888.918508],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.919281],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.920617],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.921136],log level:0,thread name:temp ,temp:is alive
[1509886888.922233],log level:0,thread name:decision ,decision:is alive
[1509886888.922423],log level:0,thread name:log ,log:is alive
[1509886888.925697],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.926615],log level:0,thread name:light ,light:is alive
[1509886888.930149],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.930797],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.932100],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.932713],log level:0,thread name:temp ,temp:is alive
[1509886888.933818],log level:0,thread name:decision ,decision:is alive
[1509886888.934258],log level:0,thread name:log ,log:is alive
[1509886888.938252],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.939641],log level:0,thread name:light ,light:is alive
[1509886888.943305],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.944136],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.945791],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.946263],log level:0,thread name:temp ,temp:is alive
[1509886888.947273],log level:0,thread name:decision ,decision:is alive
[1509886888.947905],log level:0,thread name:log ,log:is alive
[1509886888.951840],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.953210],log level:0,thread name:light ,light:is alive
[1509886888.957279],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.958127],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.958938],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.959804],log level:0,thread name:temp ,temp:is alive
[1509886888.960525],log level:0,thread name:decision ,decision:is alive
[1509886888.961307],log level:0,thread name:log ,log:is alive
[1509886888.967295],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.968463],log level:0,thread name:light ,light:is alive
[1509886888.972176],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.972836],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.974226],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.974861],log level:0,thread name:temp ,temp:is alive
[1509886888.976104],log level:0,thread name:decision ,decision:is alive
[1509886888.976550],log level:0,thread name:log ,log:is alive
[1509886888.981656],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.982850],log level:0,thread name:light ,light:is alive
[1509886888.987928],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886888.988305],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886888.988904],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886888.989912],log level:0,thread name:temp ,temp:is alive
[1509886888.990345],log level:0,thread name:decision ,decision:is alive
[1509886888.990483],log level:0,thread name:log ,log:is alive
[1509886888.993978],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886888.995045],log level:0,thread name:light ,light:is alive
[1509886888.999945],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.284],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.1229],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.1755],log level:0,thread name:temp ,temp:is alive
[1509886889.3233],log level:0,thread name:decision ,decision:is alive
[1509886889.3420],log level:0,thread name:log ,log:is alive
[1509886889.6897],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886889.8151],log level:0,thread name:light ,light:is alive
[1509886889.11596],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.12237],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.13721],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.13932],log level:0,thread name:temp ,temp:is alive
[1509886889.15178],log level:0,thread name:decision ,decision:is alive
[1509886889.15709],log level:0,thread name:log ,log:is alive
[1509886889.19453],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.974259
[1509886889.20842],log level:0,thread name:light ,light:is alive
[1509886889.23922],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.24557],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.25991],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.26204],log level:0,thread name:temp ,temp:is alive
[1509886889.27308],log level:0,thread name:decision ,decision:is alive
[1509886889.27859],log level:0,thread name:log ,log:is alive
[1509886889.30787],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.32249],log level:0,thread name:light ,light:is alive
[1509886889.36173],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.38167],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.38796],log level:0,thread name:temp ,temp:is alive
[1509886889.39961],log level:0,thread name:decision ,decision:is alive
[1509886889.40138],log level:0,thread name:log ,log:is alive
[1509886889.40685],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.43856],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.44914],log level:0,thread name:light ,light:is alive
[1509886889.48805],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.49426],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.51697],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.51936],log level:0,thread name:temp ,temp:is alive
[1509886889.53068],log level:0,thread name:decision ,decision:is alive
[1509886889.53615],log level:0,thread name:log ,log:is alive
[1509886889.56942],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.58383],log level:0,thread name:light ,light:is alive
[1509886889.61827],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.62469],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.63766],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.64875],log level:0,thread name:temp ,temp:is alive
[1509886889.65889],log level:0,thread name:decision ,decision:is alive
[1509886889.66249],log level:0,thread name:log ,log:is alive
[1509886889.70008],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.71033],log level:0,thread name:light ,light:is alive
[1509886889.77803],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.78708],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.80063],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.80580],log level:0,thread name:temp ,temp:is alive
[1509886889.81748],log level:0,thread name:decision ,decision:is alive
[1509886889.82147],log level:0,thread name:log ,log:is alive
[1509886889.86546],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.87576],log level:0,thread name:light ,light:is alive
[1509886889.91321],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.91905],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.93208],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.93457],log level:0,thread name:temp ,temp:is alive
[1509886889.94173],log level:0,thread name:decision ,decision:is alive
[1509886889.94581],log level:0,thread name:log ,log:is alive
[1509886889.98081],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.99113],log level:0,thread name:light ,light:is alive
[1509886889.102856],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.103764],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.105078],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.105587],log level:0,thread name:temp ,temp:is alive
[1509886889.106370],log level:0,thread name:decision ,decision:is alive
[1509886889.106554],log level:0,thread name:log ,log:is alive
[1509886889.109754],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.111044],log level:0,thread name:light ,light:is alive
[1509886889.114514],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.116653],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.117471],log level:0,thread name:temp ,temp:is alive
[1509886889.118231],log level:0,thread name:decision ,decision:is alive
[1509886889.118669],log level:0,thread name:log ,log:is alive
[1509886889.119170],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.122638],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.123932],log level:0,thread name:light ,light:is alive
[1509886889.127353],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.127742],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.130075],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.130322],log level:0,thread name:temp ,temp:is alive
[1509886889.131387],log level:0,thread name:decision ,decision:is alive
[1509886889.132050],log level:0,thread name:log ,log:is alive
[1509886889.135332],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.136731],log level:0,thread name:light ,light:is alive
[1509886889.139997],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.140277],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.141457],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.141968],log level:0,thread name:temp ,temp:is alive
[1509886889.143115],log level:0,thread name:decision ,decision:is alive
[1509886889.143995],log level:0,thread name:log ,log:is alive
[1509886889.147431],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.148834],log level:0,thread name:light ,light:is alive
[1509886889.151930],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.152579],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.154067],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.154675],log level:0,thread name:temp ,temp:is alive
[1509886889.155453],log level:0,thread name:decision ,decision:is alive
[1509886889.156018],log level:0,thread name:log ,log:is alive
[1509886889.159792],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.160709],log level:0,thread name:light ,light:is alive
[1509886889.165122],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.165885],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.167366],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.167933],log level:0,thread name:temp ,temp:is alive
[1509886889.169099],log level:0,thread name:decision ,decision:is alive
[1509886889.169554],log level:0,thread name:log ,log:is alive
[1509886889.173111],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.174443],log level:0,thread name:light ,light:is alive
[1509886889.177345],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.177991],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.179193],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.179852],log level:0,thread name:temp ,temp:is alive
[1509886889.180583],log level:0,thread name:decision ,decision:is alive
[1509886889.180748],log level:0,thread name:log ,log:is alive
[1509886889.184457],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.185361],log level:0,thread name:light ,light:is alive
[1509886889.199459],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.200454],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.202120],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.203074],log level:0,thread name:temp ,temp:is alive
[1509886889.208845],log level:0,thread name:decision ,decision:is alive
[1509886889.209317],log level:0,thread name:log ,log:is alive
[1509886889.212672],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.212964],log level:0,thread name:light ,light:is alive
[1509886889.215935],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.216381],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.217438],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.217634],log level:0,thread name:temp ,temp:is alive
[1509886889.222032],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.224033],log level:0,thread name:decision ,decision:is alive
[1509886889.224239],log level:0,thread name:log ,log:is alive
[1509886889.224923],log level:0,thread name:light ,light:is alive
[1509886889.228761],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.229505],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.230905],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.231255],log level:0,thread name:temp ,temp:is alive
[1509886889.236965],log level:0,thread name:decision ,decision:is alive
[1509886889.237780],log level:0,thread name:log ,log:is alive
[1509886889.240827],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.241138],log level:0,thread name:light ,light:is alive
[1509886889.244679],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.245640],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.246316],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.246530],log level:0,thread name:temp ,temp:is alive
[1509886889.250897],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.252073],log level:0,thread name:decision ,decision:is alive
[1509886889.252264],log level:0,thread name:log ,log:is alive
[1509886889.252482],log level:0,thread name:light ,light:is alive
[1509886889.257718],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.258104],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.259276],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.264011],log level:0,thread name:temp ,temp:is alive
[1509886889.264922],log level:0,thread name:decision ,decision:is alive
[1509886889.265113],log level:0,thread name:log ,log:is alive
[1509886889.268806],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.269115],log level:0,thread name:light ,light:is alive
[1509886889.273414],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.274459],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.275752],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.275976],log level:0,thread name:temp ,temp:is alive
[1509886889.277171],log level:0,thread name:decision ,decision:is alive
[1509886889.277677],log level:0,thread name:log ,log:is alive
[1509886889.283221],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.285182],log level:0,thread name:light ,light:is alive
[1509886889.289143],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.289507],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.291866],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.292539],log level:0,thread name:temp ,temp:is alive
[1509886889.296545],log level:0,thread name:decision ,decision:is alive
[1509886889.296740],log level:0,thread name:log ,log:is alive
[1509886889.300537],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.301656],log level:0,thread name:light ,light:is alive
[1509886889.305953],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.307734],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.309209],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.309848],log level:0,thread name:temp ,temp:is alive
[1509886889.312576],log level:0,thread name:decision ,decision:is alive
[1509886889.313308],log level:0,thread name:log ,log:is alive
[1509886889.317333],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
[1509886889.318720],log level:0,thread name:light ,light:is alive
[1509886889.325517],log level:3,thread name:temperature thread ,temperature thread: is requesting light task to the query
[1509886889.325965],log level:3,thread name:light thread ,light thread: is responding to the query
[1509886889.326894],log level:0,thread name:temperature sensor ,temperature sensor: Temperature is 22.000000
[1509886889.327124],log level:0,thread name:temp ,temp:is alive
[1509886889.330745],log level:0,thread name:light sensor ,light sensor: Luminosity is 2.879558
